iter	Passed	Remaining
1669	26735	293448
1670	26750	293426
1671	26766	293408
1672	26782	293389
1673	26798	293370
1674	26814	293362
1675	26831	293353
1676	26847	293336
1677	26863	293316
1678	26879	293302
1679	26895	293289
1680	26911	293268
1681	26926	293250
1682	26942	293231
1683	26957	293208
1684	26973	293190
1685	26990	293177
1686	27005	293158
1687	27021	293137
1688	27037	293125
1689	27054	293115
1690	27070	293105
1691	27088	293101
1692	27104	293087
1693	27119	293063
1694	27135	293047
1695	27150	293025
1696	27166	293007
1697	27182	292986
1698	27198	292967
1699	27214	292955
1700	27232	292960
1701	27250	292963
1702	27266	292952
1703	27283	292947
1704	27299	292930
1705	27314	292906
1706	27330	292890
1707	27346	292874
1708	27362	292857
1709	27378	292840
1710	27394	292818
1711	27409	292796
1712	27426	292787
1713	27442	292770
1714	27458	292753
1715	27474	292738
1716	27490	292728
1717	27507	292714
1718	27522	292697
1719	27538	292681
1720	27555	292670
1721	27572	292661
1722	27588	292650
1723	27604	292634
1724	27621	292623
1725	27638	292617
1726	27654	292601
1727	27670	292584
1728	27686	292572
1729	27702	292560
1730	27718	292546
1731	27735	292531
1732	27751	292523
1733	27768	292512
1734	27784	292499
1735	27800	292483
1736	27817	292475
1737	27833	292464
1738	27849	292444
1739	27865	292425
1740	27881	292412
1741	27897	292396
1742	27913	292375
1743	27928	292353
1744	27943	292330
1745	27960	292324
1746	27977	292314
1747	27993	292295
1748	28009	292280
1749	28024	292257
1750	28040	292239
1751	28056	292220
1752	28071	292195
1753	28087	292179
1754	28103	292166
1755	28119	292152
1756	28135	292132
1757	28151	292117
1758	28167	292102
1759	28183	292086
1760	28199	292063
1761	28214	292044
1762	28230	292026
1763	28246	292010
1764	28262	291991
1765	28278	291979
1766	28295	291965
1767	28311	291955
1768	28327	291942
1769	28343	291923
1770	28358	291900
1771	28374	291881
1772	28390	291862
1773	28406	291847
1774	28422	291827
1775	28438	291810
1776	28454	291796
1777	28470	291785
1778	28486	291769
1779	28502	291754
1780	28518	291736
1781	28534	291721
1782	28550	291706
1783	28566	291688
1784	28583	291675
1785	28599	291659
1786	28615	291648
1787	28632	291639
1788	28647	291619
1789	28664	291610
1790	28680	291597
1791	28696	291575
1792	28711	291553
1793	28727	291531
1794	28743	291517
1795	28759	291500
1796	28774	291479
1797	28790	291462
1798	28807	291452
1799	28823	291435
1800	28838	291413
1801	28854	291396
1802	28870	291376
1803	28885	291356
1804	28901	291337
1805	28917	291317
1806	28933	291302
1807	28949	291290
1808	28965	291274
1809	28981	291254
1810	28997	291238
1811	29013	291221
1812	29029	291204
1813	29045	291188
1814	29061	291172
1815	29077	291162
1816	29094	291157
1817	29110	291141
1818	29127	291129
1819	29143	291113
1820	29160	291106
1821	29178	291110
1822	29194	291096
1823	29210	291083
1824	29227	291078
1825	29244	291067
1826	29262	291066
1827	29277	291047
1828	29293	291029
1829	29310	291019
1830	29326	291008
1831	29343	290995
1832	29361	291000
1833	29377	290986
1834	29393	290971
1835	29409	290950
1836	29424	290933
1837	29440	290913
1838	29456	290898
1839	29472	290880
1840	29488	290863
1841	29503	290841
1842	29519	290824
1843	29536	290812
1844	29552	290804
1845	29568	290784
1846	29584	290764
1847	29600	290747
1848	29616	290736
1849	29632	290722
1850	29648	290704
1851	29665	290693
1852	29680	290673
1853	29696	290657
1854	29712	290641
1855	29729	290627
1856	29744	290608
1857	29760	290588
1858	29776	290577
1859	29792	290554
1860	29807	290532
1861	29823	290513
1862	29840	290510
1863	29857	290499
1864	29873	290483
1865	29889	290468
1866	29905	290456
1867	29921	290440
1868	29937	290421
1869	29954	290413
1870	29970	290395
1871	29986	290380
1872	30002	290365
1873	30017	290337
1874	30033	290322
1875	30049	290303
1876	30065	290289
1877	30081	290272
1878	30096	290253
1879	30113	290243
1880	30129	290225
1881	30145	290213
1882	30161	290195
1883	30177	290182
1884	30193	290164
1885	30210	290152
1886	30227	290149
1887	30244	290142
1888	30261	290132
1889	30279	290135
1890	30296	290130
1891	30315	290139
1892	30330	290119
1893	30347	290111
1894	30363	290093
1895	30379	290075
1896	30394	290053
1897	30411	290049
1898	30427	290031
1899	30443	290013
1900	30459	290001
1901	30475	289982
1902	30491	289964
1903	30506	289943
1904	30522	289924
1905	30538	289906
1906	30554	289889
1907	30570	289876
1908	30586	289860
1909	30603	289848
1910	30618	289824
1911	30634	289810
1912	30650	289791
1913	30666	289775
1914	30683	289768
1915	30699	289756
1916	30716	289749
1917	30731	289726
1918	30747	289705
1919	30762	289682
1920	30778	289666
1921	30794	289646
1922	30810	289629
1923	30826	289617
1924	30842	289597
1925	30857	289572
1926	30874	289568
1927	30890	289549
1928	30906	289530
1929	30921	289511
1930	30937	289495
1931	30953	289478
1932	30970	289465
1933	30985	289444
1934	31001	289427
1935	31017	289409
1936	31032	289389
1937	31048	289371
1938	31065	289361
1939	31081	289346
1940	31098	289343
1941	31116	289341
1942	31132	289324
1943	31148	289305
1944	31164	289289
1945	31180	289272
1946	31196	289256
1947	31213	289251
1948	31230	289250
1949	31247	289239
1950	31263	289222
1951	31279	289206
1952	31295	289187
1953	31311	289171
1954	31326	289148
1955	31342	289133
1956	31358	289119
1957	31375	289106
1958	31391	289089
1959	31407	289075
1960	31423	289058
1961	31438	289037
1962	31455	289024
1963	31471	289007
1964	31487	288991
1965	31503	288978
1966	31519	288964
1967	31535	288944
1968	31550	288924
1969	31566	288905
1970	31581	288883
1971	31597	288864
1972	31613	288844
1973	31629	288833
1974	31646	288821
1975	31661	288799
1976	31677	288783
1977	31692	288761
1978	31708	288742
1979	31724	288728
1980	31740	288709
1981	31756	288694
1982	31772	288672
1983	31788	288656
1984	31803	288637
1985	31820	288624
1986	31836	288606
1987	31852	288594
1988	31868	288576
1989	31883	288557
1990	31899	288540
1991	31915	288519
1992	31932	288509
1993	31949	288507
1994	31965	288489
1995	31981	288476
1996	31997	288458
1997	32013	288441
1998	32029	288422
1999	32045	288405
2000	32061	288389
2001	32078	288381
2002	32094	288374
2003	32110	288350
2004	32125	288332
2005	32141	288311
2006	32157	288294
2007	32173	288280
2008	32189	288261
2009	32206	288251
2010	32222	288237
2011	32237	288219
2012	32254	288206
2013	32272	288209
2014	32288	288193
2015	32305	288184
2016	32321	288173
2017	32337	288152
2018	32352	288129
2019	32368	288110
2020	32384	288094
2021	32400	288076
2022	32415	288057
2023	32432	288048
2024	32448	288031
2025	32464	288017
2026	32481	288005
2027	32496	287986
2028	32512	287963
2029	32528	287948
2030	32544	287933
2031	32561	287925
2032	32577	287911
2033	32593	287894
2034	32611	287894
2035	32627	287879
2036	32643	287862
2037	32660	287850
2038	32675	287833
2039	32693	287827
2040	32708	287807
2041	32724	287786
2042	32740	287771
2043	32756	287757
2044	32773	287747
2045	32789	287737
2046	32805	287720
2047	32823	287714
2048	32839	287698
2049	32854	287680
2050	32870	287658
2051	32885	287631
2052	32900	287615
2053	32917	287599
2054	32932	287577
2055	32948	287565
2056	32964	287548
2057	32980	287529
2058	32996	287512
2059	33012	287500
2060	33028	287477
2061	33043	287460
2062	33060	287447
2063	33077	287437
2064	33093	287428
2065	33110	287419
2066	33126	287403
2067	33142	287381
2068	33159	287374
2069	33175	287357
2070	33190	287339
2071	33206	287320
2072	33222	287301
2073	33238	287287
2074	33254	287273
2075	33270	287255
2076	33287	287243
2077	33303	287227
2078	33318	287208
2079	33334	287191
2080	33352	287193
2081	33368	287172
2082	33383	287150
2083	33399	287131
2084	33414	287109
2085	33430	287091
2086	33446	287073
2087	33461	287051
2088	33477	287036
2089	33492	287010
2090	33508	286995
2091	33525	286985
2092	33541	286972
2093	33557	286956
2094	33573	286939
2095	33590	286929
2096	33606	286910
2097	33622	286895
2098	33638	286878
2099	33654	286861
2100	33670	286844
2101	33685	286823
2102	33700	286801
2103	33716	286781
2104	33731	286761
2105	33747	286741
2106	33762	286719
2107	33778	286701
2108	33793	286679
2109	33810	286667
2110	33826	286650
2111	33841	286631
2112	33857	286611
2113	33873	286596
2114	33889	286580
2115	33906	286566
2116	33922	286554
2117	33938	286535
2118	33953	286514
2119	33969	286497
2120	33985	286480
2121	34001	286461
2122	34016	286439
2123	34032	286427
2124	34049	286412
2125	34064	286392
2126	34080	286371
2127	34095	286353
2128	34112	286339
2129	34127	286319
2130	34144	286308
2131	34161	286301
2132	34176	286280
2133	34192	286261
2134	34208	286244
2135	34223	286225
2136	34241	286219
2137	34257	286207
2138	34273	286187
2139	34289	286175
2140	34305	286157
2141	34322	286149
2142	34339	286141
2143	34354	286120
2144	34371	286105
2145	34387	286089
2146	34403	286072
2147	34419	286056
2148	34434	286038
2149	34450	286018
2150	34465	285995
2151	34482	285989
2152	34499	285975
2153	34515	285958
2154	34531	285946
2155	34547	285926
2156	34563	285914
2157	34579	285897
2158	34595	285884
2159	34611	285869
2160	34628	285856
2161	34643	285835
2162	34659	285817
2163	34675	285802
2164	34691	285783
2165	34706	285763
2166	34723	285754
2167	34739	285737
2168	34755	285718
2169	34771	285702
2170	34787	285685
2171	34803	285667
2172	34819	285651
2173	34835	285635
2174	34851	285620
2175	34866	285601
2176	34883	285588
2177	34899	285571
2178	34914	285551
2179	34932	285547
2180	34948	285532
2181	34964	285513
2182	34979	285494
2183	34995	285474
2184	35011	285461
2185	35027	285442
2186	35043	285423
2187	35058	285405
2188	35076	285405
2189	35092	285388
2190	35109	285381
2191	35125	285365
2192	35141	285347
2193	35157	285326
2194	35173	285312
2195	35190	285304
2196	35206	285291
2197	35224	285293
2198	35240	285277
2199	35256	285258
2200	35271	285235
2201	35288	285226
2202	35304	285209
2203	35320	285193
2204	35335	285168
2205	35351	285149
2206	35367	285132
2207	35383	285121
2208	35400	285109
2209	35415	285088
2210	35430	285063
2211	35445	285039
2212	35462	285033
2213	35478	285016
2214	35496	285010
2215	35512	284996
2216	35529	284988
2217	35545	284972
2218	35561	284959
2219	35577	284942
2220	35594	284930
2221	35610	284912
2222	35626	284899
2223	35642	284883
2224	35658	284870
2225	35675	284855
2226	35691	284839
2227	35707	284825
2228	35724	284816
2229	35740	284802
2230	35756	284786
2231	35772	284770
2232	35788	284754
2233	35805	284747
2234	35822	284738
2235	35840	284735
2236	35857	284730
2237	35873	284714
2238	35889	284698
2239	35905	284682
2240	35921	284664
2241	35937	284643
2242	35953	284630
2243	35969	284616
2244	35985	284598
2245	36001	284581
2246	36018	284569
2247	36034	284555
2248	36049	284535
2249	36065	284517
2250	36081	284498
2251	36097	284482
2252	36113	284466
2253	36129	284448
2254	36144	284430
2255	36160	284411
2256	36178	284406
2257	36193	284388
2258	36209	284368
2259	36226	284360
2260	36242	284346
2261	36257	284324
2262	36274	284310
2263	36290	284297
2264	36305	284276
2265	36321	284255
2266	36337	284242
2267	36354	284232
2268	36370	284217
2269	36386	284202
2270	36402	284184
2271	36417	284160
2272	36432	284137
2273	36447	284113
2274	36464	284098
2275	36479	284080
2276	36496	284067
2277	36512	284052
2278	36528	284039
2279	36544	284018
2280	36560	284006
2281	36576	283989
2282	36592	283974
2283	36608	283959
2284	36625	283947
2285	36641	283933
2286	36657	283913
2287	36674	283906
2288	36690	283886
2289	36705	283867
2290	36722	283855
2291	36737	283835
2292	36753	283817
2293	36769	283803
2294	36785	283784
2295	36801	283771
2296	36818	283759
2297	36834	283745
2298	36850	283730
2299	36866	283712
2300	36883	283700
2301	36899	283688
2302	36915	283673
2303	36931	283653
2304	36948	283642
2305	36964	283628
2306	36980	283610
2307	36995	283589
2308	37011	283571
2309	37027	283555
2310	37042	283534
2311	37058	283515
2312	37073	283492
2313	37089	283475
2314	37107	283472
2315	37123	283460
2316	37139	283444
2317	37155	283430
2318	37171	283412
2319	37188	283402
2320	37204	283388
2321	37223	283394
2322	37239	283378
2323	37256	283367
2324	37272	283351
2325	37289	283340
2326	37305	283327
2327	37321	283310
2328	37337	283295
2329	37354	283285
2330	37370	283268
2331	37386	283255
2332	37404	283251
2333	37420	283232
2334	37436	283215
2335	37454	283214
2336	37469	283193
2337	37485	283179
2338	37501	283158
2339	37516	283141
2340	37532	283124
2341	37549	283111
2342	37565	283095
2343	37581	283077
2344	37596	283058
2345	37613	283043
2346	37629	283029
2347	37645	283012
2348	37661	282999
2349	37678	282987
2350	37694	282969
2351	37709	282951
2352	37726	282939
2353	37741	282918
2354	37757	282902
2355	37773	282882
2356	37789	282870
2357	37805	282849
2358	37820	282829
2359	37836	282814
2360	37852	282796
2361	37868	282779
2362	37883	282754
2363	37899	282742
2364	37916	282728
2365	37932	282710
2366	37948	282695
2367	37963	282675
2368	37979	282660
2369	37995	282643
2370	38011	282624
2371	38027	282609
2372	38043	282593
2373	38059	282577
2374	38075	282558
2375	38090	282535
2376	38105	282512
2377	38121	282499
2378	38137	282480
2379	38153	282461
2380	38170	282456
2381	38187	282443
2382	38203	282426
2383	38219	282413
2384	38236	282403
2385	38252	282390
2386	38269	282380
2387	38286	282370
2388	38303	282362
2389	38320	282352
2390	38336	282337
2391	38352	282323
2392	38369	282308
2393	38384	282288
2394	38400	282273
2395	38417	282259
2396	38433	282248
2397	38450	282235
2398	38466	282219
2399	38482	282204
2400	38498	282189
2401	38514	282170
2402	38530	282153
2403	38546	282137
2404	38561	282115
2405	38577	282100
2406	38593	282081
2407	38609	282066
2408	38625	282052
2409	38640	282030
2410	38656	282014
2411	38673	282000
2412	38688	281975
2413	38704	281958
2414	38719	281942
2415	38736	281930
2416	38753	281921
2417	38770	281913
2418	38786	281892
2419	38802	281880
2420	38818	281862
2421	38834	281847
2422	38850	281828
2423	38865	281806
2424	38881	281787
2425	38896	281766
2426	38912	281750
2427	38928	281736
2428	38944	281719
2429	38960	281698
2430	38976	281686
2431	38991	281664
2432	39007	281647
2433	39022	281625
2434	39039	281609
2435	39054	281592
2436	39071	281578
2437	39087	281561
2438	39102	281539
2439	39117	281521
2440	39134	281507
2441	39150	281491
2442	39167	281485
2443	39184	281471
2444	39200	281455
2445	39216	281438
2446	39231	281419
2447	39247	281403
2448	39263	281384
2449	39278	281362
2450	39294	281347
2451	39310	281329
2452	39325	281309
2453	39341	281292
2454	39358	281279
2455	39373	281260
2456	39389	281239
2457	39405	281223
2458	39421	281206
2459	39437	281189
2460	39453	281174
2461	39469	281161
2462	39485	281144
2463	39502	281131
2464	39518	281117
2465	39534	281098
2466	39550	281083
2467	39565	281061
2468	39581	281044
2469	39597	281029
2470	39613	281016
2471	39630	281001
2472	39645	280984
2473	39661	280965
2474	39677	280946
2475	39693	280929
2476	39709	280916
2477	39725	280899
2478	39742	280888
2479	39758	280873
2480	39773	280853
2481	39789	280836
2482	39805	280819
2483	39821	280802
2484	39837	280784
2485	39853	280769
2486	39870	280757
2487	39885	280739
2488	39902	280729
2489	39918	280712
2490	39935	280700
2491	39950	280682
2492	39967	280670
2493	39983	280656
2494	39998	280634
2495	40014	280615
2496	40030	280597
2497	40045	280576
2498	40061	280557
2499	40077	280539
2500	40092	280522
2501	40109	280510
2502	40125	280495
2503	40140	280473
2504	40156	280456
2505	40173	280441
2506	40189	280425
2507	40204	280407
2508	40221	280392
2509	40236	280369
2510	40251	280347
2511	40266	280328
2512	40282	280311
2513	40298	280295
2514	40314	280280
2515	40330	280263
2516	40347	280253
2517	40364	280239
2518	40380	280225
2519	40396	280209
2520	40414	280206
2521	40430	280193
2522	40447	280180
2523	40463	280164
2524	40479	280147
2525	40495	280130
2526	40511	280117
2527	40527	280102
2528	40543	280086
2529	40561	280085
2530	40578	280074
2531	40596	280068
2532	40611	280049
2533	40627	280029
2534	40643	280014
2535	40659	279997
2536	40675	279983
2537	40691	279965
2538	40707	279951
2539	40723	279933
2540	40739	279918
2541	40755	279899
2542	40770	279880
2543	40786	279864
2544	40802	279847
2545	40819	279837
2546	40835	279820
2547	40851	279801
2548	40867	279784
2549	40882	279763
2550	40897	279744
2551	40914	279730
2552	40930	279714
2553	40946	279700
2554	40962	279680
2555	40977	279663
2556	40993	279644
2557	41009	279629
2558	41025	279613
2559	41041	279596
2560	41057	279578
2561	41074	279571
2562	41090	279549
2563	41105	279532
2564	41122	279518
2565	41137	279499
2566	41155	279494
2567	41171	279479
2568	41187	279462
2569	41202	279441
2570	41218	279422
2571	41234	279406
2572	41251	279395
2573	41267	279380
2574	41283	279365
2575	41299	279351
2576	41316	279339
2577	41332	279323
2578	41347	279303
2579	41363	279283
2580	41379	279267
2581	41395	279248
2582	41411	279231
2583	41426	279211
2584	41442	279196
2585	41459	279183
2586	41474	279164
2587	41491	279153
2588	41509	279150
2589	41526	279138
2590	41542	279123
2591	41558	279112
2592	41575	279097
2593	41591	279081
2594	41607	279065
2595	41623	279052
2596	41640	279041
2597	41655	279020
2598	41672	279007
